Time Done Counter ack_out a_out_h a_out_l
9964901 0 4876 0 28370000 1286676649
9964903 0 4878 1 0 0
9970271 0 4878 0 28370256 1219758374
9970273 0 4880 1 0 0
9971229 0 4880 0 28370256 1279336809
9971231 0 4882 1 0 0
9985931 0 4882 0 28371721 1417808166
9985933 0 4884 1 0 0
9988641 0 4884 0 28371729 2484217000
9988643 0 4886 1 0 0
9989019 0 4886 0 28371744 1251027206
9989021 0 4888 1 0 0
9990055 0 4888 0 28371744 2323973321
9990057 0 4890 1 0 0
9992323 0 4890 0 28371760 2484215977
9992325 0 4892 1 0 0
9996763 0 4892 0 28377384 2490510630
9996765 0 4894 1 0 0
10022475 0 4894 0 28378202 1242897478
10022477 0 4896 1 0 0
10027847 0 4896 0 28378386 1111730379
10027849 0 4898 1 0 0
10028549 0 4898 0 28378386 1447274689
10028551 0 4900 1 0 0
10030217 0 4900 0 28378456 1277467786
10030219 0 4902 1 0 0
10044665 0 4902 0 28379944 1413719110
10044667 0 4904 1 0 0
10045071 0 4904 0 28379944 2350193956
10045073 0 4906 1 0 0
10048207 0 4906 0 28385577 3300137098
10048209 0 4908 1 0 0
10051603 0 4908 0 28385601 74783077
10051605 0 4910 1 0 0
10065093 0 4910 0 28385856 1215633765
10065095 0 4912 1 0 0
10071753 0 4912 0 28386313 3300073797
10071755 0 4914 1 0 0
10083101 0 4914 0 28386384 1277406469
10083103 0 4916 1 0 0
10083375 0 4916 0 28386384 1286675624
10083377 0 4918 1 0 0
10099301 0 4918 0 28387082 2220108934
10099303 0 4920 1 0 0
10101061 0 4920 0 28387089 202708328
10101063 0 4922 1 0 0
10113051 0 4922 0 28388113 210044133
10113053 0 4924 1 0 0
10141261 0 4924 0 28394505 1353943241
10141263 0 4926 1 0 0
10147043 0 4926 0 28394546 1444153511
10147045 0 4928 1 0 0
10147707 0 4928 0 28394546 3295715497
10147709 0 4930 1 0 0
10157291 0 4930 0 28394841 41191624
10157293 0 4932 1 0 0
10159779 0 4932 0 28395273 2518947108
10159781 0 4934 1 0 0
10161293 0 4934 0 28395281 2517898532
10161295 0 4936 1 0 0
10162051 0 4936 0 28395282 3397428358
10162053 0 4938 1 0 0
10163785 0 4938 0 28395296 1451428133
10163787 0 4940 1 0 0
10164043 0 4940 0 28395296 1452476584
10164045 0 4942 1 0 0
10215749 0 4942 0 33844026 2552406217
10215751 0 4944 1 0 0
10249925 0 4944 0 33859929 2428574826
10249927 0 4946 1 0 0
10266793 0 4946 0 33860402 2552536168
10266795 0 4948 1 0 0
10275291 0 4948 0 33874515 307342536
10275293 0 4950 1 0 0
10290065 0 4950 0 33876312 3500312780
10290067 0 4952 1 0 0
10295309 0 4952 0 33876321 2225253635
10295311 0 4954 1 0 0
10297307 0 4954 0 33876497 2559942819
10297309 0 4956 1 0 0
10313901 0 4956 0 33876763 307562696
10313903 0 4958 1 0 0
10324687 0 4958 0 33877072 2325056774
10324689 0 4960 1 0 0
10347023 0 4960 0 33884697 3535997285
10347025 0 4962 1 0 0
10349991 0 4962 0 33884728 2526219436
10349993 0 4964 1 0 0
10362639 0 4964 0 33884968 2462391398
10362641 0 4966 1 0 0
10364241 0 4966 0 33884970 2220994793
10364243 0 4968 1 0 0
10367311 0 4968 0 33884987 73731241
10367313 0 4970 1 0 0
10371503 0 4970 0 33885201 2257949706
10371505 0 4970 1 0 0
10373661 0 4970 0 33885209 3592595657
10373663 0 4972 1 0 0
10376919 0 4972 0 33885256 2325941607
10376921 0 4974 1 0 0
10378231 0 4974 0 33885257 3332573541
10378233 0 4976 1 0 0
10392285 0 4976 0 33891666 113319270
10392287 0 4978 1 0 0
10392593 0 4978 0 33891666 371428556
10392595 0 4980 1 0 0
10398003 0 4980 0 33891858 3469025443
10398005 0 4982 1 0 0
10407159 0 4982 0 33891937 3598783594
10407161 0 4984 1 0 0
10412135 0 4984 0 33893146 2387685576
10412137 0 4986 1 0 0
10455721 0 4986 0 33899864 2395054281
10455723 0 4988 1 0 0
10460877 0 4988 0 33900058 3502540967
10460879 0 4990 1 0 0
10464395 0 4990 0 33900107 271812965
10464397 0 4992 1 0 0
10465401 0 4992 0 33900120 2395051017
10465403 0 4992 1 0 0
10469483 0 4992 0 33900562 3328487591
10469485 0 4994 1 0 0
10477349 0 4994 0 33900595 304258403
10477351 0 4996 1 0 0
10477593 0 4996 0 33900632 2385719589
10477595 0 4998 1 0 0
10508191 0 4998 0 33908026 2552532168
10508193 0 5000 1 0 0
10527231 0 5000 0 33908776 2560855241
10527233 0 5002 1 0 0
10528665 0 5002 0 33908777 3634436387
10528667 0 5004 1 0 0
10571957 0 5004 0 33916970 3294956777
10571959 0 5006 1 0 0
10588125 0 5006 0 33917457 2257952935
10588127 0 5008 1 0 0
10592923 0 5008 0 33917488 2454823271
10592925 0 5010 1 0 0
10606413 0 5010 0 34121816 1486032106
10606415 0 5012 1 0 0
10614619 0 5012 0 34122080 1450285322
10614621 0 5014 1 0 0
10616645 0 5014 0 34122082 2422310123
10616647 0 5016 1 0 0
10623191 0 5016 0 34122337 3593675816
10623193 0 5018 1 0 0
10628639 0 5018 0 34122569 3627292714
10628641 0 5020 1 0 0
10629779 0 5020 0 34122571 204807208
10629781 0 5022 1 0 0
10632781 0 5022 0 34122826 3323142471
10632783 0 5024 1 0 0
10636691 0 5024 0 34122833 3591480520
10636693 0 5026 1 0 0
10642123 0 5026 0 34136915 177576193
10642125 0 5028 1 0 0
10648093 0 5028 0 34137427 308380939
10648095 0 5030 1 0 0
10655501 0 5030 0 34138456 1348579653
10655503 0 5032 1 0 0
10659221 0 5032 0 34138464 1252207720
10659223 0 5034 1 0 0
10661591 0 5034 0 34138465 1117989992
10661593 0 5036 1 0 0
10662025 0 5036 0 34138465 1343592554
10662027 0 5038 1 0 0
10670833 0 5038 0 34138720 1347524907
10670835 0 5040 1 0 0
10671653 0 5040 0 34138720 1381081099
10671655 0 5040 1 0 0
10679977 0 5040 0 34138907 307561672
10679979 0 5042 1 0 0
10681621 0 5042 0 34138928 1487146153
10681623 0 5044 1 0 0
10691917 0 5044 0 34139216 1251314950
10691919 0 5046 1 0 0
10703791 0 5046 0 34145122 2187695337
10703793 0 5048 1 0 0
10706195 0 5048 0 34145611 41258186
10706197 0 5050 1 0 0
10709367 0 5050 0 34145634 2187693289
10709369 0 5052 1 0 0
10709487 0 5052 0 34145634 2187699427
10709489 0 5054 1 0 0
10713627 0 5054 0 34145880 1254427881
10713629 0 5056 1 0 0
10716423 0 5056 0 34145888 1450511529
10716425 0 5058 1 0 0
10720259 0 5058 0 34146840 1388522725
10720261 0 5060 1 0 0
10731549 0 5060 0 34147096 1388485958
10731551 0 5062 1 0 0
10732945 0 5062 0 34147098 2358423591
10732947 0 5064 1 0 0
10735883 0 5064 0 34147128 3267536074
10735885 0 5066 1 0 0
10739729 0 5066 0 34147144 1179889990
10739731 0 5068 1 0 0
10740833 0 5068 0 34147144 3399522695
10740835 0 5070 1 0 0
10753155 0 5070 0 34147401 3323303238
10753157 0 5072 1 0 0
10761035 0 5072 0 34153297 3596660904
10761037 0 5074 1 0 0
10761175 0 5074 0 34153297 3596660997
10761177 0 5076 1 0 0
10761725 0 5076 0 34153298 374380928
10761727 0 5076 1 0 0
10761853 0 5076 0 34153298 374380935
10761855 0 5078 1 0 0
10772857 0 5078 0 34153810 46369995
10772859 0 5080 1 0 0
10773077 0 5080 0 34153810 113476811
10773079 0 5082 1 0 0
10778673 0 5082 0 34153826 2255848710
10778675 0 5084 1 0 0
10784507 0 5084 0 34154010 3502409031
10784509 0 5086 1 0 0
10787597 0 5086 0 34154080 1450347786
10787599 0 5088 1 0 0
10787771 0 5088 0 34154080 1450511528
10787773 0 5090 1 0 0
10788727 0 5090 0 34154080 3597993128
10788729 0 5092 1 0 0
10797515 0 5092 0 34155290 214238437
10797517 0 5094 1 0 0
10801207 0 5094 0 34155312 3267535175
10801209 0 5096 1 0 0
10803957 0 5096 0 34155314 2186555495
10803959 0 5098 1 0 0
10814765 0 5098 0 34155568 1450347786
10814767 0 5100 1 0 0
10816479 0 5100 0 34155570 3262287114
10816481 0 5102 1 0 0
10821169 0 5102 0 34155601 3328541957
10821171 0 5104 1 0 0
10822827 0 5104 0 34155602 204516581
10822829 0 5106 1 0 0
10827581 0 5106 0 34161458 3535970343
10827583 0 5108 1 0 0
10835067 0 5108 0 34161930 3536003175
10835069 0 5110 1 0 0
10845281 0 5110 0 34162010 405839142
10845283 0 5112 1 0 0
10845549 0 5112 0 34162010 410092745
10845551 0 5114 1 0 0
10851459 0 5114 0 34162251 36941061
10851461 0 5116 1 0 0
10853161 0 5116 0 34162264 1354867941
10853163 0 5118 1 0 0
10861617 0 5118 0 34162714 3530720646
10861619 0 5120 1 0 0
10868997 0 5120 0 34162776 3631383846
10868999 0 5122 1 0 0
10869545 0 5122 0 34162777 1116942439
10869547 0 5124 1 0 0
10869949 0 5124 0 34162777 1175662887
10869951 0 5126 1 0 0
10885875 0 5126 0 34163784 3396381896
10885877 0 5128 1 0 0
10895275 0 5128 0 34170122 2557583561
10895277 0 5130 1 0 0
10908895 0 5130 0 34170394 2551452905
10908897 0 5132 1 0 0
10909299 0 5132 0 34170448 1254362345
10909301 0 5134 1 0 0
10913313 0 5134 0 34170464 1347527914
10913315 0 5136 1 0 0
10914843 0 5136 0 34170466 2421261607
10914845 0 5138 1 0 0
10915735 0 5138 0 34170888 3633550662
10915737 0 5140 1 0 0
10916741 0 5140 0 34170889 1487113417
10916743 0 5142 1 0 0
10926307 0 5142 0 34170960 1179886982
10926309 0 5144 1 0 0
10927203 0 5144 0 34170960 3432034471
10927205 0 5146 1 0 0
10928279 0 5146 0 34170961 1175695561
10928281 0 5148 1 0 0
10933855 0 5148 0 34170977 1117981991
10933857 0 5150 1 0 0
10935847 0 5150 0 34170977 3323143338
10935849 0 5152 1 0 0
10942227 0 5152 0 34171184 3267630314
10942229 0 5154 1 0 0
10943555 0 5154 0 34171186 2316579043
10943557 0 5156 1 0 0
10944777 0 5156 0 34171192 1187193157
10944779 0 5158 1 0 0
10946263 0 5158 0 34171192 3502283077
10946265 0 5160 1 0 0
10946765 0 5160 0 34171193 1120215235
10946767 0 5162 1 0 0
10948109 0 5162 0 34171194 2184388997
10948111 0 5164 1 0 0
10948537 0 5164 0 34171194 2249463174
10948539 0 5166 1 0 0
10949511 0 5166 0 34171195 271620421
10949513 0 5168 1 0 0
10972205 0 5168 0 34178648 3264389447
10972207 0 5170 1 0 0
10979067 0 5170 0 34179122 3265432871
10979069 0 5172 1 0 0
10982041 0 5172 0 34179160 3433202983
10982043 0 5174 1 0 0
10982285 0 5174 0 34179161 1113918697
10982287 0 5176 1 0 0
10982643 0 5176 0 34179161 1175788838
10982645 0 5178 1 0 0
10989541 0 5178 0 34179384 3596944552
10989543 0 5180 1 0 0
10995199 0 5180 0 34179418 170958150
10995201 0 5182 1 0 0
10995563 0 5182 0 34179592 3432358055
10995565 0 5184 1 0 0
11001739 0 5184 0 34179640 1179921702
11001741 0 5186 1 0 0
11002973 0 5186 0 34179642 3425738921
11002975 0 5188 1 0 0
11018233 0 5188 0 35136851 304352615
11018235 0 5190 1 0 0
11019169 0 5190 0 35136858 405052739
11019171 0 5192 1 0 0
11020071 0 5192 0 35136858 410101833
11020073 0 5194 1 0 0
11023265 0 5194 0 35137835 271949122
11023267 0 5196 1 0 0
11026237 0 5196 0 35137880 3466663304
11026239 0 5198 1 0 0
11026985 0 5198 0 35137880 3491934535
11026987 0 5200 1 0 0
11027447 0 5200 0 35137881 1151442312
11027449 0 5202 1 0 0
11027995 0 5202 0 35137882 74557829
11027997 0 5204 1 0 0
11029129 0 5204 0 35137888 3466669224
11029131 0 5206 1 0 0
11029639 0 5206 0 35137888 3500312935
11029641 0 5208 1 0 0
11039335 0 5208 0 35138104 3633386856
11039337 0 5210 1 0 0
11040373 0 5210 0 35138106 3330348425
11040375 0 5212 1 0 0
11041785 0 5212 0 35138145 1149603049
11041787 0 5214 1 0 0
11042391 0 5214 0 35138145 1344638185
11042393 0 5216 1 0 0
11051345 0 5216 0 35138347 305470536
11051347 0 5218 1 0 0
11063659 0 5218 0 35138618 3492980809
11063661 0 5220 1 0 0
11074715 0 5220 0 35154264 1252072840
11074717 0 5222 1 0 0
11075911 0 5222 0 35154265 1151376776
11075913 0 5224 1 0 0
11079799 0 5224 0 35154273 1151577128
11079801 0 5226 1 0 0
11080251 0 5226 0 35154273 1343588586
11080253 0 5228 1 0 0
11081155 0 5228 0 35154274 74493098
11081157 0 5230 1 0 0
11081657 0 5230 0 35154274 170198251
11081659 0 5232 1 0 0
11087159 0 5232 0 35154488 1485906091
11087161 0 5234 1 0 0
11087983 0 5234 0 35154490 3293619592
11087985 0 5236 1 0 0
11091919 0 5236 0 35154529 1343588585
11091921 0 5238 1 0 0
11096953 0 5238 0 35154744 1485906080
11096955 0 5238 1 0 0
11098659 0 5238 0 35154747 76711178
11098661 0 5240 1 0 0
11101905 0 5240 0 35154962 3500311847
11101907 0 5242 1 0 0
11103689 0 5242 0 35155002 3490882634
11103691 0 5244 1 0 0
11108005 0 5244 0 35193387 303373419
11108007 0 5246 1 0 0
11108919 0 5246 0 35193403 102045033
11108921 0 5248 1 0 0
11111041 0 5248 0 35193432 1319216517
11111043 0 5250 1 0 0
11111877 0 5250 0 35193432 3466634629
11111879 0 5252 1 0 0
11114163 0 5252 0 35193440 1381083371
11114165 0 5254 1 0 0
11120861 0 5254 0 35193611 244680874
11120863 0 5256 1 0 0
11121075 0 5256 0 35193611 244683850
11121077 0 5258 1 0 0
11126631 0 5258 0 35194208 1185122313
11126633 0 5258 1 0 0
11126685 0 5258 0 35194208 1185122315
11126687 0 5258 1 0 0
11126865 0 5258 0 35194208 1185122665
11126867 0 5260 1 0 0
11127071 0 5260 0 35194208 1185122665
11127073 0 5260 1 0 0
11127417 0 5260 0 35194208 1185129826
11127419 0 5262 1 0 0
11129899 0 5262 0 35195409 3323244715
11129901 0 5264 1 0 0
11130351 0 5264 0 35195409 3323307180
11130353 0 5266 1 0 0
11133625 0 5266 0 35195488 1182107817
11133627 0 5268 1 0 0
11134149 0 5268 0 35195488 1243974889
11134151 0 5270 1 0 0
11134273 0 5270 0 35195488 1243981027
11134275 0 5272 1 0 0
11135733 0 5272 0 35195488 3391464673
11135735 0 5274 1 0 0
11136727 0 5274 0 35195489 3323234475
11136729 0 5276 1 0 0
11137117 0 5276 0 35195489 3323300009
11137119 0 5278 1 0 0
11138433 0 5278 0 35195656 3391402311
11138435 0 5280 1 0 0
11138801 0 5280 0 35195656 3458543909
11138803 0 5282 1 0 0
11144731 0 5282 0 35195667 177245511
11144733 0 5284 1 0 0
11145349 0 5284 0 35195667 244354218
11145351 0 5286 1 0 0
11146583 0 5286 0 35195691 303144010
11146585 0 5288 1 0 0
11146673 0 5288 0 35195691 303144258
11146675 0 5290 1 0 0
11146773 0 5290 0 35195691 303144258
11146775 0 5290 1 0 0
11147569 0 5290 0 35195707 76582058
11147571 0 5292 1 0 0
11147829 0 5292 0 35195707 76582208
11147831 0 5292 1 0 0
11149345 0 5292 0 35195912 3458536747
11149347 0 5294 1 0 0
11150185 0 5294 0 35195912 3465909322
11150187 0 5296 1 0 0
11150545 0 5296 0 35195913 3298927973
11150547 0 5298 1 0 0
11151607 0 5298 0 35195921 3399525731
11151609 0 5300 1 0 0
11151971 0 5300 0 35195960 1179954178
11151973 0 5300 1 0 0
11152113 0 5300 0 35195960 1179954186
11152115 0 5300 1 0 0
11155161 0 5300 0 35201617 1183161729
11155163 0 5302 1 0 0
11156801 0 5302 0 35201632 3466636456
11156803 0 5304 1 0 0
11157097 0 5304 0 35201632 3500311911
11157099 0 5306 1 0 0
11158549 0 5306 0 35201633 1319152899
11158551 0 5308 1 0 0
11158855 0 5308 0 35201633 1352699239
11158857 0 5310 1 0 0
11167551 0 5310 0 35201834 3299050888
11167553 0 5312 1 0 0
11168773 0 5312 0 35201874 72396012
11168775 0 5314 1 0 0
11170579 0 5314 0 35201890 72396010
11170581 0 5316 1 0 0
11171865 0 5316 0 35202314 406038603
11171867 0 5318 1 0 0
11172093 0 5318 0 35202322 405842155
11172095 0 5320 1 0 0
11173279 0 5320 0 35202322 3459297608
11173281 0 5322 1 0 0
11175765 0 5322 0 35202400 1311083786
11175767 0 5324 1 0 0
11176105 0 5324 0 35202400 1311088963
11176107 0 5326 1 0 0
11178083 0 5326 0 35203849 1151569164
11178085 0 5328 1 0 0
11179613 0 5328 0 35203849 3627296930
11179615 0 5330 1 0 0
11180437 0 5330 0 35203850 406038597
11180439 0 5332 1 0 0
11182629 0 5332 0 35203857 1319144840
11182631 0 5334 1 0 0
11183089 0 5334 0 35203857 1484819690
11183091 0 5336 1 0 0
11184007 0 5336 0 35203857 3332637868
11184009 0 5338 1 0 0
11185093 0 5338 0 35203857 3627065669
11185095 0 5340 1 0 0
11187009 0 5340 0 35203858 405842149
11187011 0 5342 1 0 0
11187275 0 5342 0 35203880 1486953576
11187277 0 5344 1 0 0
11187603 0 5344 0 35203880 1487145986
11187605 0 5344 1 0 0
11189835 0 5344 0 35204104 3458572613
11189837 0 5346 1 0 0
11191253 0 5346 0 35204105 1311083786
11191255 0 5348 1 0 0
11191789 0 5348 0 35204105 1344642154
11191791 0 5350 1 0 0
11193607 0 5350 0 35204106 3461423427
11193609 0 5352 1 0 0
11194243 0 5352 0 35204106 3494979687
11194245 0 5354 1 0 0
11195629 0 5354 0 35204113 1352699239
11195631 0 5356 1 0 0
11197253 0 5356 0 35204114 108332389
11197255 0 5358 1 0 0
11200459 0 5358 0 35204136 1352735851
11200461 0 5360 1 0 0
11201207 0 5360 0 35204138 3296003176
11201209 0 5362 1 0 0
11201501 0 5362 0 35204138 3296010337
11201503 0 5364 1 0 0
11205161 0 5364 0 35204177 1175822407
11205163 0 5366 1 0 0
11208319 0 5366 0 35209770 412189931
11208321 0 5368 1 0 0
11208709 0 5368 0 35209770 3490820329
11208711 0 5370 1 0 0
11209123 0 5370 0 35209770 3530655112
11209125 0 5372 1 0 0
11210741 0 5372 0 35209771 303311975
11210743 0 5374 1 0 0
11212585 0 5374 0 35209784 3633354088
11212587 0 5376 1 0 0
11213217 0 5376 0 35209785 1477749864
11213219 0 5378 1 0 0
11214047 0 5378 0 35209786 3492848812
11214049 0 5380 1 0 0
11214459 0 5380 0 35209787 101979497
11214461 0 5382 1 0 0
11215239 0 5382 0 35209787 271623525
11215241 0 5384 1 0 0
11215401 0 5384 0 35209787 271623525
11215403 0 5384 1 0 0
11215833 0 5384 0 35209816 1182052613
11215835 0 5386 1 0 0
11217679 0 5386 0 35209817 1318105347
11217681 0 5388 1 0 0
11218321 0 5388 0 35209817 1343336681
11218323 0 5390 1 0 0
11218705 0 5390 0 35209817 1343533159
11218707 0 5392 1 0 0
11219079 0 5392 0 35209817 1477745768
11219081 0 5394 1 0 0
11219789 0 5394 0 35209818 108299653
11219791 0 5396 1 0 0
11220081 0 5396 0 35209818 403805417
11220083 0 5398 1 0 0
11222633 0 5398 0 35209994 404985193
11222635 0 5400 1 0 0
11229713 0 5400 0 35210042 3296888201
11229715 0 5402 1 0 0
11229973 0 5402 0 35210042 3491923244
11229975 0 5404 1 0 0
11230063 0 5404 0 35210043 75541797
11230065 0 5406 1 0 0
11231441 0 5406 0 35210043 270697833
11231443 0 5408 1 0 0
11231811 0 5408 0 35210074 170165639
11231813 0 5410 1 0 0
11233669 0 5410 0 35210506 406030697
11233671 0 5412 1 0 0
11234381 0 5412 0 35210506 3530629228
11234383 0 5414 1 0 0
11239581 0 5414 0 35210515 309429608
11239583 0 5416 1 0 0
11241071 0 5416 0 35210584 1182052610
11241073 0 5418 1 0 0
11241197 0 5418 0 35210584 1182052610
11241199 0 5418 1 0 0
11241433 0 5418 0 35210584 1310994723
11241435 0 5420 1 0 0
11241733 0 5420 0 35210584 1478794344
11241735 0 5422 1 0 0
11241977 0 5422 0 35210584 1483808873
11241979 0 5424 1 0 0
11242589 0 5424 0 35210586 405052451
11242591 0 5426 1 0 0
11245705 0 5426 0 35212296 3458572293
11245707 0 5426 1 0 0
11248157 0 5426 0 35212297 1318422787
11248159 0 5428 1 0 0
11249009 0 5428 0 35212298 74558757
11249011 0 5430 1 0 0
11251241 0 5430 0 35212305 1184210983
11251243 0 5432 1 0 0
11252391 0 5432 0 35212305 1318428707
11252393 0 5434 1 0 0
11253309 0 5434 0 35212306 108309541
11253311 0 5436 1 0 0
11255655 0 5436 0 35212306 3396633704
11255657 0 5438 1 0 0
11258265 0 5438 0 35212330 76645611
11258267 0 5440 1 0 0
11258757 0 5440 0 35212330 3490817250
11258759 0 5442 1 0 0
11259577 0 5442 0 35212344 3491923232
11259579 0 5442 1 0 0
11259769 0 5442 0 35212344 3491923243
11259771 0 5444 1 0 0
11260267 0 5444 0 35212345 1150329187
11260269 0 5446 1 0 0
11260461 0 5446 0 35212345 1175760130
11260463 0 5448 1 0 0
11260671 0 5448 0 35212346 3323237634
11260673 0 5450 1 0 0
11265701 0 5450 0 35217963 303144264
11265703 0 5452 1 0 0
11266195 0 5452 0 35217963 305470504
11266197 0 5454 1 0 0
11266803 0 5454 0 35217963 309660712
11266805 0 5456 1 0 0
11268531 0 5456 0 35217976 3633354056
11268533 0 5458 1 0 0
11270389 0 5458 0 35217979 101984425
11270391 0 5460 1 0 0
11271985 0 5460 0 35217979 271624361
11271987 0 5462 1 0 0
11273485 0 5462 0 35218001 1376886152
11273487 0 5464 1 0 0
11273721 0 5464 0 35218001 3323211945
11273723 0 5466 1 0 0
11279555 0 5466 0 35218017 1343334633
11279557 0 5468 1 0 0
11281335 0 5468 0 35218017 3524367688
11281337 0 5470 1 0 0
11286419 0 5470 0 35218219 303373384
11286421 0 5472 1 0 0
11287103 0 5472 0 35218235 75826469
11287105 0 5474 1 0 0
11287919 0 5474 0 35218257 3296768293
11287921 0 5476 1 0 0
11295563 0 5476 0 35218744 1478790472
11295565 0 5478 1 0 0
11296789 0 5478 0 35218768 1378094092
11296791 0 5478 1 0 0
11296879 0 5478 0 35218768 1378094304
11296881 0 5478 1 0 0
11297079 0 5478 0 35218768 1378094316
11297081 0 5480 1 0 0
11297327 0 5480 0 35218771 109124897
11297329 0 5482 1 0 0
11297841 0 5482 0 35218771 304352295
11297843 0 5484 1 0 0
11298075 0 5484 0 35218771 305175624
11298077 0 5486 1 0 0
11298685 0 5486 0 35218784 1182042378
11298687 0 5488 1 0 0
11300735 0 5488 0 35219720 3391367559
11300737 0 5490 1 0 0
11301737 0 5490 0 35219720 3397464391
11301739 0 5492 1 0 0
11302299 0 5492 0 35219720 3492000069
11302301 0 5494 1 0 0
11302803 0 5494 0 35219721 1149345162
11302805 0 5496 1 0 0
11304363 0 5496 0 35219723 74557701
11304365 0 5498 1 0 0
11305935 0 5498 0 35219723 176233795
11305937 0 5500 1 0 0
11306549 0 5500 0 35219723 271812933
11306551 0 5502 1 0 0
11309275 0 5502 0 35219731 101984423
11309277 0 5504 1 0 0
11312019 0 5504 0 35219731 271820837
11312021 0 5506 1 0 0
11313341 0 5506 0 35219755 74548490
11313343 0 5508 1 0 0
11332915 0 5508 0 35226202 106202439
11332917 0 5510 1 0 0
11342071 0 5510 0 35226457 3298985216
11342073 0 5510 1 0 0
11344141 0 5510 0 35226458 170198249
11344143 0 5512 1 0 0
11344371 0 5512 0 35226458 177252423
11344373 0 5514 1 0 0
11344707 0 5514 0 35226458 177285345
11344709 0 5516 1 0 0
11349159 0 5516 0 35226968 1319216200
11349161 0 5518 1 0 0
11351311 0 5518 0 35227912 3458572613
