=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.10.20 18:57:10 =~=~=~=~=~=~=~=~=~=~=~=
Time Done Counter ack_out a_out_2 a_out_1 a_out_0
92114983 0 47080 0 0 1429529185 2450664552
92114985 0 47082 1 0 0 0
92118153 0 47082 0 0 1429529353 2461147522
92118155 0 47084 1 0 0 0
92121737 0 47084 0 0 1429529433 2190618882
92121739 0 47086 1 0 0 0
92122201 0 47086 0 0 1429529433 2224427265
92122203 0 47088 1 0 0 0
92123857 0 47088 0 0 1429529440 2450664710
92123859 0 47090 1 0 0 0
92124931 0 47090 0 0 1429529441 2450664706
92124933 0 47092 1 0 0 0
92129171 0 47092 0 0 1429529608 3535014278
92129173 0 47094 1 0 0 0
92134297 0 47094 0 0 1429529619 303148232
92134299 0 47096 1 0 0 0
92137135 0 47096 0 0 1429529667 303148226
92137137 0 47098 1 0 0 0
92137837 0 47098 0 0 1429529688 1284616450
92137839 0 47100 1 0 0 0
92139001 0 47100 0 0 1429529690 76942374
92139003 0 47102 1 0 0 0
92140013 0 47102 0 0 1429529696 1382132808
92140015 0 47104 1 0 0 0
92140627 0 47104 0 0 1429529698 78747937
92140629 0 47106 1 0 0 0
92144049 0 47106 0 0 1429531665 2190614635
92144051 0 47108 1 0 0 0
92145285 0 47108 0 0 1429531666 38046923
92145287 0 47110 1 0 0 0
92146627 0 47110 0 0 1429531672 1279569154
92146629 0 47112 1 0 0 0
92147757 0 47112 0 0 1429531673 2224394497
92147759 0 47114 1 0 0 0
92149385 0 47114 0 0 1429531681 2190839042
92149387 0 47116 1 0 0 0
92150765 0 47116 0 0 1429531712 3259280578
92150767 0 47118 1 0 0 0
92150999 0 47118 0 0 1429531712 3259344066
92151001 0 47120 1 0 0 0
92152541 0 47120 0 0 1429545504 1183161734
92152543 0 47122 1 0 0 0
92157923 0 47122 0 0 1429545737 75865478
92157925 0 47124 1 0 0 0
92161987 0 47124 0 0 1429545792 2517864652
92161989 0 47126 1 0 0 0
92163281 0 47126 0 0 1429545824 2383555846
92163283 0 47128 1 0 0 0
92169809 0 47128 0 0 1429545992 3425018247
92169811 0 47130 1 0 0 0
92171033 0 47130 0 0 1429545992 3596890183
92171035 0 47132 1 0 0 0
92172129 0 47132 0 0 1429545993 3300143206
92172131 0 47134 1 0 0 0
92173431 0 47134 0 0 1429545994 78876038
92173433 0 47136 1 0 0 0
92176051 0 47136 0 0 1429546001 3323338955
92176053 0 47138 1 0 0 0
92178767 0 47138 0 0 1429546002 113487041
92178769 0 47140 1 0 0 0
92182415 0 47140 0 0 1429546080 1277406312
92182417 0 47142 1 0 0 0
92186383 0 47142 0 0 1429546082 101952582
92186385 0 47144 1 0 0 0
92188869 0 47144 0 0 1429546504 3468962884
92188871 0 47146 1 0 0 0
92189163 0 47146 0 0 1429546504 3599110215
92189165 0 47148 1 0 0 0
92191731 0 47148 0 0 1429546520 1321479236
92191733 0 47150 1 0 0 0
92194451 0 47150 0 0 1429546528 2525371489
92194453 0 47152 1 0 0 0
92196149 0 47152 0 0 1429546592 3263311074
92196151 0 47154 1 0 0 0
92234147 0 47154 0 0 1429562169 76945665
92234149 0 47156 1 0 0 0
92234401 0 47156 0 0 1429562169 79993089
92234403 0 47158 1 0 0 0
92247333 0 47158 0 0 1429562385 3323212070
92247335 0 47160 1 0 0 0
92255453 0 47160 0 0 1429562435 101943497
92255455 0 47162 1 0 0 0
92260385 0 47162 0 0 1429562899 38014247
92260387 0 47164 1 0 0 0
92270837 0 47164 0 0 1429563409 3323244740
92270839 0 47166 1 0 0 0
92271073 0 47166 0 0 1429563409 3323339972
92271075 0 47168 1 0 0 0
92273663 0 47168 0 0 1429563416 1277468036
92273665 0 47170 1 0 0 0
92275795 0 47170 0 0 1429563424 1184084038
92275797 0 47172 1 0 0 0
92279661 0 47172 0 0 1434740242 2593529991
92279663 0 47174 1 0 0 0
92291109 0 47174 0 0 1434740555 270670250
92291111 0 47176 1 0 0 0
92294559 0 47176 0 0 1434740577 279353417
92294561 0 47178 1 0 0 0
92295267 0 47178 0 0 1434740578 438638729
92295269 0 47180 1 0 0 0
92299365 0 47180 0 0 1434740586 80025737
92299367 0 47182 1 0 0 0
92302255 0 47182 0 0 1434741299 1378229384
92302257 0 47184 1 0 0 0
92304151 0 47184 0 0 1434741315 1150496996
92304153 0 47186 1 0 0 0
92304423 0 47186 0 0 1434741315 1150529670
92304425 0 47188 1 0 0 0
92311593 0 47188 0 0 1434741354 1210298568
92311595 0 47190 1 0 0 0
92318731 0 47190 0 0 1434741827 1150488810
92318733 0 47192 1 0 0 0
92331629 0 47192 0 0 1434742089 279320647
92331631 0 47194 1 0 0 0
92338039 0 47194 0 0 1434747467 344133031
92338041 0 47196 1 0 0 0
92346841 0 47196 0 0 1434748483 1153735786
92346843 0 47198 1 0 0 0
92349225 0 47198 0 0 1434748491 1149635818
92349227 0 47200 1 0 0 0
92358057 0 47200 0 0 1434748747 75697578
92358059 0 47202 1 0 0 0
92359237 0 47202 0 0 1434748768 2456201475
92359239 0 47204 1 0 0 0
92361991 0 47204 0 0 1434748770 2221182376
92361993 0 47206 1 0 0 0
92387645 0 47206 0 0 1434750275 304293991
92387647 0 47208 1 0 0 0
92395219 0 47208 0 0 1434763882 2391945475
92395221 0 47210 1 0 0 0
92404481 0 47210 0 0 1434764386 438635753
92404483 0 47212 1 0 0 0
92407703 0 47212 0 0 1434765841 281316775
92407705 0 47214 1 0 0 0
92408549 0 47214 0 0 1434765841 3526795404
92408551 0 47216 1 0 0 0
92413171 0 47216 0 0 1434765851 1344418025
92413173 0 47218 1 0 0 0
92414151 0 47218 0 0 1434765851 1355062340
92414153 0 47220 1 0 0 0
92414627 0 47220 0 0 1434765851 1377967496
92414629 0 47222 1 0 0 0
92415283 0 47222 0 0 1434765920 2290519335
92415285 0 47224 1 0 0 0
92422465 0 47224 0 0 1434766354 110536839
92422467 0 47226 1 0 0 0
92426329 0 47226 0 0 1434766362 144091207
92426331 0 47228 1 0 0 0
92429003 0 47228 0 0 1434766363 1344415977
92429005 0 47230 1 0 0 0
92438421 0 47230 0 0 1434766618 2418159849
92438423 0 47232 1 0 0 0
92445621 0 47232 0 0 1434772019 1417818217
92445623 0 47234 1 0 0 0
92448131 0 47234 0 0 1434772066 439687305
92448133 0 47236 1 0 0 0
92448399 0 47236 0 0 1434772066 1216679334
92448401 0 47238 1 0 0 0
92455907 0 47238 0 0 1434772499 1415581064
92455909 0 47238 1 0 0 0
92458933 0 47238 0 0 1434772576 3529847880
92458935 0 47240 1 0 0 0
92459187 0 47240 0 0 1434772576 3529847880
92459189 0 47240 1 0 0 0
92459555 0 47240 0 0 1434772578 439687241
92459557 0 47242 1 0 0 0
92459943 0 47242 0 0 1434772578 1147473320
92459945 0 47244 1 0 0 0
92471651 0 47244 0 0 1434774555 1352732873
92471653 0 47246 1 0 0 0
92477581 0 47246 0 0 1434774810 1216688198
92477583 0 47248 1 0 0 0
92478989 0 47248 0 0 1434774848 2452820362
92478991 0 47250 1 0 0 0
92481627 0 47250 0 0 1434796594 113554567
92481629 0 47252 1 0 0 0
92490903 0 47252 0 0 1434797107 304520296
92490905 0 47254 1 0 0 0
92491585 0 47254 0 0 1434797128 3492157863
92491587 0 47256 1 0 0 0
92493123 0 47256 0 0 1434797160 3492157735
92493125 0 47258 1 0 0 0
92497699 0 47258 0 0 1434797586 1312203140
92497701 0 47260 1 0 0 0
92500103 0 47260 0 0 1434797594 1518408071
92500105 0 47262 1 0 0 0
92501061 0 47262 0 0 1434797595 244397316
92501063 0 47264 1 0 0 0
92504455 0 47264 0 0 1434797672 2419465508
92504457 0 47266 1 0 0 0
92508143 0 47266 0 0 1434797850 76978316
92508145 0 47268 1 0 0 0
92508575 0 47268 0 0 1434797850 79992973
92508577 0 47270 1 0 0 0
92509889 0 47270 0 0 1434797851 76747176
92509891 0 47272 1 0 0 0
92512309 0 47272 0 0 1434797929 76755048
92512311 0 47274 1 0 0 0
92519617 0 47274 0 0 1434799177 271588774
92519619 0 47274 1 0 0 0
92521083 0 47274 0 0 1434799377 281319527
92521085 0 47276 1 0 0 0
92524425 0 47276 0 0 1434799386 136616327
92524427 0 47278 1 0 0 0
92528151 0 47278 0 0 1434799408 3525714055
92528153 0 47280 1 0 0 0
92552205 0 47280 0 0 1434813490 338070761
92552207 0 47282 1 0 0 0
92552397 0 47282 0 0 1434813490 338070823
92552399 0 47284 1 0 0 0
92570409 0 47284 0 0 1434813979 1417744617
92570411 0 47286 1 0 0 0
92571061 0 47286 0 0 1434814016 2291574887
92571063 0 47288 1 0 0 0
92573217 0 47288 0 0 1434814016 3666940138
92573219 0 47290 1 0 0 0
92580413 0 47290 0 0 1434814056 3565228327
92580415 0 47292 1 0 0 0
92588297 0 47292 0 0 1434814280 3659866308
92588299 0 47294 1 0 0 0
92588883 0 47294 0 0 1434814281 75828646
92588885 0 47296 1 0 0 0
92593673 0 47296 0 0 1434815001 3357848776
92593675 0 47298 1 0 0 0
92595347 0 47298 0 0 1434815025 75926761
92595349 0 47300 1 0 0 0
92608303 0 47300 0 0 1435010635 36943176
92608305 0 47302 1 0 0 0
92635589 0 47302 0 0 1435011611 1383466184
92635591 0 47304 1 0 0 0
92639107 0 47304 0 0 1435011651 1175695561
92639109 0 47306 1 0 0 0
92639495 0 47306 0 0 1435011651 1187218633
92639497 0 47308 1 0 0 0
92645193 0 47308 0 0 1435011688 3530949832
92645195 0 47310 1 0 0 0
92650981 0 47310 0 0 1435012106 343313702
92650983 0 47312 1 0 0 0
92669555 0 47312 0 0 1435012418 2249404711
92669557 0 47314 1 0 0 0
92679035 0 47314 0 0 1435026251 1117920648
92679037 0 47316 1 0 0 0
92682793 0 47316 0 0 1435026281 3535835402
92682795 0 47318 1 0 0 0
92692829 0 47318 0 0 1435027995 1354892521
92692831 0 47320 1 0 0 0
92693341 0 47320 0 0 1435027995 1383204232
92693343 0 47322 1 0 0 0
92696055 0 47322 0 0 1435028065 272016609
92696057 0 47324 1 0 0 0
92696965 0 47324 0 0 1435028065 3258359945
92696967 0 47326 1 0 0 0
92697191 0 47326 0 0 1435028065 3258360968
92697193 0 47328 1 0 0 0
92701229 0 47328 0 0 1435028073 3258200201
92701231 0 47330 1 0 0 0
92701381 0 47330 0 0 1435028073 3258200356
92701383 0 47332 1 0 0 0
92701723 0 47332 0 0 1435028073 3334734985
92701725 0 47334 1 0 0 0
92701967 0 47334 0 0 1435028073 3334734985
92701969 0 47334 1 0 0 0
92706185 0 47334 0 0 1435028490 144084295
92706187 0 47336 1 0 0 0
92709633 0 47336 0 0 1435028505 3668182153
92709635 0 47338 1 0 0 0
92712813 0 47338 0 0 1435028552 1215630760
92712815 0 47340 1 0 0 0
92714223 0 47340 0 0 1435028553 37035432
92714225 0 47342 1 0 0 0
92714469 0 47342 0 0 1435028553 41225640
92714471 0 47344 1 0 0 0
92727385 0 47344 0 0 1435028808 1182081028
92727387 0 47344 1 0 0 0
92728827 0 47344 0 0 1435028808 1218678152
92728829 0 47346 1 0 0 0
92730193 0 47346 0 0 1435028811 108135690
92730195 0 47348 1 0 0 0
92736797 0 47348 0 0 1435034419 303183114
92736799 0 47350 1 0 0 0
92740281 0 47350 0 0 1435034435 1376981386
92740283 0 47352 1 0 0 0
92740691 0 47352 0 0 1435034466 135607590
92740693 0 47354 1 0 0 0
92741863 0 47354 0 0 1435034466 1117919501
92741865 0 47356 1 0 0 0
92742637 0 47356 0 0 1435034466 1511135498
92742639 0 47358 1 0 0 0
92744639 0 47358 0 0 1435034474 43391114
92744641 0 47360 1 0 0 0
92745873 0 47360 0 0 1435034474 336730505
92745875 0 47362 1 0 0 0
92746479 0 47362 0 0 1435034474 1209348296
92746481 0 47364 1 0 0 0
92747069 0 47364 0 0 1435036168 3432391076
92747071 0 47366 1 0 0 0
92750161 0 47366 0 0 1435036187 1284899976
92750163 0 47368 1 0 0 0
92753547 0 47368 0 0 1435036195 1345722657
92753549 0 47370 1 0 0 0
92753823 0 47370 0 0 1435036195 1379082625
92753825 0 47372 1 0 0 0
92754713 0 47372 0 0 1435036227 1110651172
92754715 0 47374 1 0 0 0
92756497 0 47374 0 0 1435036264 3432383624
92756499 0 47376 1 0 0 0
92760301 0 47376 0 0 1435036682 204813449
92760303 0 47378 1 0 0 0
92767757 0 47378 0 0 1435036698 445777222
92767759 0 47380 1 0 0 0
92768303 0 47380 0 0 1435036698 1276449192
92768305 0 47382 1 0 0 0
92772645 0 47382 0 0 1435036706 1113918888
92772647 0 47384 1 0 0 0
92778241 0 47384 0 0 1435036723 1410474089
92778243 0 47386 1 0 0 0
92786881 0 47386 0 0 1435036954 1276448776
92786883 0 47386 1 0 0 0
92788305 0 47386 0 0 1435036955 303239176
92788307 0 47386 1 0 0 0
92788541 0 47386 0 0 1435036955 303239496
92788543 0 47388 1 0 0 0
92792677 0 47388 0 0 1435036976 3265668232
92792679 0 47390 1 0 0 0
92793875 0 47390 0 0 1435036995 37034121
92793877 0 47392 1 0 0 0
92794727 0 47392 0 0 1435036995 135600419
92794729 0 47394 1 0 0 0
92799415 0 47394 0 0 1435058994 46380169
92799417 0 47396 1 0 0 0
92801217 0 47396 0 0 1435059017 269883815
92801219 0 47398 1 0 0 0
92801641 0 47398 0 0 1435059017 269884838
92801643 0 47400 1 0 0 0
92802537 0 47400 0 0 1435059019 135509192
92802539 0 47402 1 0 0 0
92804329 0 47402 0 0 1435059050 43391111
92804331 0 47404 1 0 0 0
92804911 0 47404 0 0 1435059050 135665959
92804913 0 47406 1 0 0 0
92806555 0 47406 0 0 1435059050 1209249992
92806557 0 47408 1 0 0 0
92808849 0 47408 0 0 1435059720 3667271815
92808851 0 47410 1 0 0 0
92810905 0 47410 0 0 1435059723 272014628
92810907 0 47412 1 0 0 0
92812823 0 47412 0 0 1435059738 1511264647
92812825 0 47414 1 0 0 0
92814345 0 47414 0 0 1435059744 1355002985
92814347 0 47416 1 0 0 0
92815035 0 47416 0 0 1435059746 1110875528
92815037 0 47418 1 0 0 0
92816247 0 47418 0 0 1435059747 43234408
92816249 0 47420 1 0 0 0
92816397 0 47420 0 0 1435059747 43234563
92816399 0 47422 1 0 0 0
92818139 0 47422 0 0 1435059787 36942984
92818141 0 47424 1 0 0 0
92827087 0 47424 0 0 1435059994 437462404
92827089 0 47426 1 0 0 0
92827649 0 47426 0 0 1435059995 269914313
92827651 0 47428 1 0 0 0
92827911 0 47428 0 0 1435059995 269919428
92827913 0 47430 1 0 0 0
92828673 0 47430 0 0 1435059995 303468744
92828675 0 47432 1 0 0 0
92830091 0 47432 0 0 1435060000 1388519533
92830093 0 47434 1 0 0 0
92832343 0 47434 0 0 1435060003 43424003
92832345 0 47436 1 0 0 0
92834259 0 47436 0 0 1435060041 437524867
92834261 0 47438 1 0 0 0
92834871 0 47438 0 0 1435060072 1180971145
92834873 0 47440 1 0 0 0
92838863 0 47440 0 0 1435060073 43200616
92838865 0 47442 1 0 0 0
92839373 0 47442 0 0 1435060073 46405737
92839375 0 47444 1 0 0 0
92840235 0 47444 0 0 1435060074 101918084
92840237 0 47446 1 0 0 0
92854425 0 47446 0 0 1435061298 1175720359
92854427 0 47448 1 0 0 0
92865187 0 47448 0 0 1435061538 1187218694
92865189 0 47450 1 0 0 0
92870197 0 47450 0 0 1435061552 3535839367
92870199 0 47452 1 0 0 0
92886927 0 47452 0 0 1435075401 3365975240
92886929 0 47454 1 0 0 0
92897187 0 47454 0 0 1435076122 2585006313
92897189 0 47456 1 0 0 0
92904937 0 47456 0 0 1435076200 1217629512
92904939 0 47458 1 0 0 0
92914517 0 47458 0 0 1435076378 2358284712
92914519 0 47460 1 0 0 0
92918471 0 47460 0 0 1435076386 2593164550
92918473 0 47462 1 0 0 0
92933725 0 47462 0 0 1435077145 3356927176
92933727 0 47464 1 0 0 0
92935239 0 47464 0 0 1435077152 1184085254
92935241 0 47466 1 0 0 0
92936393 0 47466 0 0 1435077153 3526407430
92936395 0 47468 1 0 0 0
92974543 0 47468 0 0 1435510603 75697485
92974545 0 47470 1 0 0 0
92987903 0 47470 0 0 1435511347 1153699049
92987905 0 47472 1 0 0 0
93008651 0 47472 0 0 1435511858 1311149384
93008653 0 47474 1 0 0 0
93015037 0 47474 0 0 1435511875 1181821129
93015039 0 47476 1 0 0 0
93029359 0 47476 0 0 1435512131 74782825
93029361 0 47478 1 0 0 0
93036547 0 47478 0 0 1435550536 2592120202
93036549 0 47480 1 0 0 0
93038465 0 47480 0 0 1435550539 1115757962
93038467 0 47482 1 0 0 0
93039395 0 47482 0 0 1435550561 3659826442
93039397 0 47484 1 0 0 0
93045169 0 47484 0 0 1435552275 1114934664
93045171 0 47486 1 0 0 0
93049463 0 47486 0 0 1435552280 1344709868
93049465 0 47488 1 0 0 0
93051969 0 47488 0 0 1435552352 1182179401
93051971 0 47490 1 0 0 0
93053447 0 47490 0 0 1435552352 1344703721
93053449 0 47492 1 0 0 0
93058751 0 47492 0 0 1435552360 2419105068
93058753 0 47494 1 0 0 0
93064057 0 47494 0 0 1435552787 1318096200
93064059 0 47496 1 0 0 0
93064235 0 47496 0 0 1435552787 1318101315
93064237 0 47498 1 0 0 0
93065671 0 47498 0 0 1435552792 1344710889
93065673 0 47500 1 0 0 0
93067101 0 47500 0 0 1435552795 1344576833
93067103 0 47502 1 0 0 0
93067703 0 47502 0 0 1435552840 1181821197
93067705 0 47504 1 0 0 0
93067949 0 47504 0 0 1435552840 1181821197
93067951 0 47504 1 0 0 0
93068385 0 47504 0 0 1435552840 1512312042
93068387 0 47506 1 0 0 0
93071257 0 47506 0 0 1435552840 2591067402
93071259 0 47508 1 0 0 0
93073997 0 47508 0 0 1435552843 1345363018
93073999 0 47510 1 0 0 0
93075167 0 47510 0 0 1435553042 2188676488
93075169 0 47512 1 0 0 0
93075909 0 47512 0 0 1435553042 2385552776
93075911 0 47514 1 0 0 0
93076229 0 47514 0 0 1435553042 2419107052
93076231 0 47516 1 0 0 0
93080467 0 47516 0 0 1435553096 1182081100
93080469 0 47518 1 0 0 0
93080713 0 47518 0 0 1435553096 1344507212
93080715 0 47520 1 0 0 0
93082157 0 47520 0 0 1435553099 108079361
93082159 0 47522 1 0 0 0
93086531 0 47522 0 0 1435558723 1113663881
93086533 0 47524 1 0 0 0
93089915 0 47524 0 0 1435558754 1113663757
93089917 0 47526 1 0 0 0
93094393 0 47526 0 0 1435560467 1110710572
93094395 0 47528 1 0 0 0
93097627 0 47528 0 0 1435560467 1345722657
93097629 0 47530 1 0 0 0
93098275 0 47530 0 0 1435560472 1284584716
93098277 0 47532 1 0 0 0
93103331 0 47532 0 0 1435560544 1283536163
93103333 0 47534 1 0 0 0
93103591 0 47534 0 0 1435560544 2350167299
93103593 0 47536 1 0 0 0
93109197 0 47536 0 0 1435560554 1110710348
93109199 0 47538 1 0 0 0
93113783 0 47538 0 0 1435560979 1113886024
93113785 0 47540 1 0 0 0
93116627 0 47540 0 0 1435560987 1150485832
93116629 0 47542 1 0 0 0
93120127 0 47542 0 0 1435561024 2584945770
93120129 0 47544 1 0 0 0
93121743 0 47544 0 0 1435561024 2593326186
93121745 0 47546 1 0 0 0
93125523 0 47546 0 0 1435561027 1150485610
93125525 0 47548 1 0 0 0
93126759 0 47548 0 0 1435561234 1276452972
93126761 0 47550 1 0 0 0
93130937 0 47550 0 0 1435561264 3263571018
93130939 0 47552 1 0 0 0
93132245 0 47552 0 0 1435561283 37034274
93132247 0 47554 1 0 0 0
93137151 0 47554 0 0 1435583283 42376482
93137153 0 47556 1 0 0 0
93138425 0 47556 0 0 1435583304 2417210572
93138427 0 47558 1 0 0 0
93138875 0 47558 0 0 1435583304 2584945031
93138877 0 47560 1 0 0 0
93139659 0 47560 0 0 1435583304 2592120198
93139661 0 47562 1 0 0 0
93139929 0 47562 0 0 1435583304 2592277895
93139931 0 47564 1 0 0 0
93144339 0 47564 0 0 1435583336 2428732617
93144341 0 47566 1 0 0 0
93144659 0 47566 0 0 1435583338 1113660808
93144661 0 47568 1 0 0 0
93145541 0 47568 0 0 1435583338 1147182472
93145543 0 47570 1 0 0 0
93147299 0 47570 0 0 1435584275 42378435
93147301 0 47572 1 0 0 0
93150409 0 47572 0 0 1435584280 1512315273
93150411 0 47574 1 0 0 0
93151023 0 47574 0 0 1435584280 1518544258
93151025 0 47576 1 0 0 0
93152047 0 47576 0 0 1435584283 269919426
93152049 0 47578 1 0 0 0
93153041 0 47578 0 0 1435584328 1512315267
93153043 0 47580 1 0 0 0
93155741 0 47580 0 0 1435584360 1182999938
93155743 0 47582 1 0 0 0
93157677 0 47582 0 0 1435584360 3502286018
93157679 0 47584 1 0 0 0
93162399 0 47584 0 0 1435585560 1318139142
93162401 0 47586 1 0 0 0
93165315 0 47586 0 0 1435585562 1311147208
93165317 0 47588 1 0 0 0
93166079 0 47588 0 0 1435585584 1182053634
93166081 0 47590 1 0 0 0
93166573 0 47590 0 0 1435585584 1310995747
93166575 0 47592 1 0 0 0
93167679 0 47592 0 0 1435585584 2383688995
93167681 0 47594 1 0 0 0
93172583 0 47594 0 0 1435585608 1181824262
93172585 0 47596 1 0 0 0
93174903 0 47596 0 0 1435585608 3262193869
93174905 0 47598 1 0 0 0
93175059 0 47598 0 0 1435585608 3262198984
93175061 0 47600 1 0 0 0
93179419 0 47600 0 0 1435585816 1310926216
93179421 0 47602 1 0 0 0
93179665 0 47602 0 0 1435585816 1310926216
93179667 0 47602 1 0 0 0
93186241 0 47602 0 0 1435585840 3263571170
93186243 0 47604 1 0 0 0
93186489 0 47604 0 0 1435585840 3263571170
93186491 0 47604 1 0 0 0
93205201 0 47604 0 0 1435599683 1113663721
93205203 0 47606 1 0 0 0
93206497 0 47606 0 0 1435599683 1147185385
93206499 0 47608 1 0 0 0
93209649 0 47608 0 0 1435599689 3263247562
93209651 0 47610 1 0 0 0
93219511 0 47610 0 0 1435600659 1113886024
93219513 0 47612 1 0 0 0
93221753 0 47612 0 0 1435600664 1284942082
93221755 0 47614 1 0 0 0
93228491 0 47614 0 0 1435600712 2592115914
93228493 0 47616 1 0 0 0
93228655 0 47616 0 0 1435600712 2592116038
93228657 0 47618 1 0 0 0
93230027 0 47618 0 0 1435600712 3659866305
93230029 0 47620 1 0 0 0
93230571 0 47620 0 0 1435600715 1149275462
93230573 0 47622 1 0 0 0
93230819 0 47622 0 0 1435600715 1175726150
93230821 0 47624 1 0 0 0
93231281 0 47624 0 0 1435600744 1180969033
93231283 0 47626 1 0 0 0
93237977 0 47626 0 0 1435601425 3323213094
93237979 0 47628 1 0 0 0
93239105 0 47628 0 0 1435601425 3330704678
93239107 0 47630 1 0 0 0
93242765 0 47630 0 0 1435601432 1283536105
93242767 0 47632 1 0 0 0
93246795 0 47632 0 0 1435601459 1149275369
93246797 0 47634 1 0 0 0
93264623 0 47634 0 0 1436033898 144058439
93264625 0 47636 1 0 0 0
93272291 0 47636 0 0 1436034914 438603076
93272293 0 47638 1 0 0 0
93274789 0 47638 0 0 1436035601 3526636684
93274791 0 47640 1 0 0 0
93282291 0 47640 0 0 1436035619 1379277896
93282293 0 47642 1 0 0 0
93289189 0 47642 0 0 1436035690 1210322311
93289191 0 47644 1 0 0 0
93290151 0 47644 0 0 1436036113 3560214952
93290153 0 47646 1 0 0 0
93300779 0 47646 0 0 1436036130 438635753
93300781 0 47648 1 0 0 0
93302005 0 47648 0 0 1436036130 1311051176
93302007 0 47650 1 0 0 0
93306861 0 47650 0 0 1436036160 3666940231
93306863 0 47652 1 0 0 0
93314657 0 47652 0 0 1436036385 3525716227
93314659 0 47654 1 0 0 0
93314885 0 47654 0 0 1436036385 3526764802
